SaleKey,DateKey,ProductKey,BranchKey,EmployeeKey,Quantity,UnitPrice,DiscountRate,TotalAmount,CostAmount,ProfitAmount,OrderStatus,PaymentMethod,Date,UnitCost
37598,121,720,1,81,3,358.35,0.2,860.0400000000002,849,11.040000000000191,مكتمل,بطاقة,2024-04-30,283
37599,34,204,3,72,2,405.84,0.0,811.68,620,191.67999999999995,مكتمل,نقدي,2024-02-03,310
37600,221,231,1,123,3,495.05,0.0,1485.15,1161,324.1500000000001,مكتمل,بطاقة,2024-08-08,387
37601,191,764,1,123,1,215.15,0.15,182.8775,159,23.877499999999998,مكتمل,بطاقة,2024-07-09,159
37603,474,450,1,63,10,136.26,0.0,1362.6,990,372.5999999999999,مكتمل,نقدي,2025-04-18,99
37604,99,460,4,36,11,480.61,0.0,5286.71,3971,1315.71,مكتمل,بطاقة,2024-04-08,361
37605,345,292,2,9,4,354.43,0.1,1275.948,1072,203.9480000000001,مكتمل,مدى,2024-12-10,268
37606,220,501,1,112,2,104.91,0.0,209.82,166,43.81999999999999,مكتمل,نقدي,2024-08-07,83
37607,194,267,3,44,7,89.74,0.0,628.18,525,103.17999999999995,مكتمل,مدى,2024-07-12,75
37608,68,780,3,44,1,521.55,0.0,521.55,440,81.54999999999995,مكتمل,تمارا,2024-03-08,440
37609,140,413,2,111,1,495.7,0.15,421.34499999999997,375,46.34499999999997,مكتمل,نقدي,2024-05-19,375
37610,322,441,4,90,7,515.26,0.0,3606.8199999999997,2555,1051.8199999999997,مكتمل,بطاقة,2024-11-17,365
37611,331,745,5,38,6,493.93,0.15,2519.0429999999997,2310,209.04299999999967,مكتمل,نقدي,2024-11-26,385
37612,320,57,1,112,8,575.0,0.15,3910.0,3640,270.0,مكتمل,تمارا,2024-11-15,455
37614,310,6,4,98,2,683.04,0.0,1366.08,956,410.0799999999999,مكتمل,أبل باي,2024-11-05,478
37615,34,703,1,5,2,481.24,0.1,866.2320000000001,814,52.232000000000085,مكتمل,بطاقة,2024-02-03,407
37616,137,58,2,84,2,59.39,0.1,106.902,92,14.902000000000001,مكتمل,مدى,2024-05-16,46
37618,157,6,4,54,6,683.04,0.0,4098.24,2868,1230.2399999999998,مكتمل,مدى,2024-06-05,478
37619,313,795,1,12,12,196.88,0.0,2362.56,1836,526.56,مكتمل,بطاقة,2024-11-08,153
37620,68,321,1,118,4,347.78,0.05,1321.5639999999999,1104,217.56399999999985,مكتمل,أبل باي,2024-03-08,276
37621,322,392,2,26,3,396.78,0.05,1130.8229999999999,876,254.82299999999987,مكتمل,بطاقة,2024-11-17,292
37622,277,337,3,72,3,523.81,0.0,1571.4299999999998,1347,224.42999999999984,مكتمل,أبل باي,2024-10-03,449
37624,397,500,2,103,8,397.6,0.0,3180.8,2568,612.8000000000002,مكتمل,أبل باي,2025-01-31,321
37626,326,75,1,93,9,503.21,0.15,3849.5564999999992,3411,438.55649999999923,مكتمل,أبل باي,2024-11-21,379
37627,114,770,2,68,10,578.1,0.0,5781.0,4150,1631.0,مكتمل,مدى,2024-04-23,415
37628,195,180,1,5,6,29.79,0.05,169.803,144,25.802999999999997,مكتمل,أبل باي,2024-07-13,24
37629,353,120,3,44,9,332.05,0.1,2689.6050000000005,2574,115.60500000000047,مكتمل,أبل باي,2024-12-18,286
37630,254,118,3,44,7,228.33,0.05,1518.3945,1183,335.3945000000001,مكتمل,مدى,2024-09-10,169
37631,258,422,3,72,7,563.83,0.0,3946.8100000000004,3003,943.8100000000004,مكتمل,نقدي,2024-09-14,429
37632,263,681,3,44,5,232.44,0.0,1162.2,835,327.20000000000005,مكتمل,نقدي,2024-09-19,167
37633,117,729,1,4,6,676.18,0.0,4057.08,2946,1111.08,مكتمل,أبل باي,2024-04-26,491
37634,327,30,3,72,7,608.69,0.0,4260.83,2968,1292.83,مكتمل,بطاقة,2024-11-22,424
37635,355,390,2,2,3,673.94,0.15,1718.547,1482,236.54700000000003,مكتمل,نقدي,2024-12-20,494
37636,108,326,3,44,7,336.21,0.0,2353.47,1624,729.4699999999998,مكتمل,بطاقة,2024-04-17,232
37637,43,594,2,89,6,291.64,0.1,1574.856,1494,80.856,مكتمل,مدى,2024-02-12,249
37638,524,65,1,41,2,79.42,0.1,142.95600000000002,120,22.956000000000017,مكتمل,تمارا,2025-06-07,60
37639,188,624,2,103,7,188.23,0.0,1317.61,1008,309.6099999999999,مكتمل,بطاقة,2024-07-06,144
37640,315,364,2,68,6,438.73,0.0,2632.38,1944,688.3800000000001,مكتمل,أبل باي,2024-11-10,324
37641,489,246,3,72,7,601.62,0.0,4211.34,3192,1019.3400000000001,مكتمل,بطاقة,2025-05-03,456
37642,368,337,4,90,5,523.81,0.05,2488.0974999999994,2245,243.0974999999994,مكتمل,نقدي,2025-01-02,449
37643,45,443,2,67,7,186.7,0.0,1306.8999999999999,1071,235.89999999999986,مكتمل,بطاقة,2024-02-14,153
37644,112,680,4,36,10,628.2,0.0,6282.0,4340,1942.0,مكتمل,نقدي,2024-04-21,434
37645,354,717,3,44,10,126.16,0.05,1198.5199999999998,1070,128.51999999999975,مكتمل,بطاقة,2024-12-19,107
37646,244,84,4,98,2,249.35,0.05,473.765,386,87.76499999999999,مكتمل,نقدي,2024-08-31,193
37647,88,22,2,64,11,483.12,0.05,5048.603999999999,3784,1264.6039999999994,مكتمل,تمارا,2024-03-28,344
37649,6,680,2,9,7,628.2,0.1,3957.6600000000008,3038,919.6600000000008,مكتمل,بطاقة,2024-01-06,434
37650,277,215,1,66,4,167.1,0.0,668.4,476,192.39999999999998,مكتمل,بطاقة,2024-10-03,119
37651,533,599,2,2,1,116.93,0.2,93.54400000000001,82,11.544000000000011,مكتمل,تمارا,2025-06-16,82
37652,340,72,2,26,2,467.77,0.0,935.54,660,275.53999999999996,مكتمل,بطاقة,2024-12-05,330
37653,428,486,1,41,7,61.1,0.1,384.93,329,55.93000000000001,مكتمل,مدى,2025-03-03,47
37654,379,734,1,123,5,669.31,0.05,3179.2224999999994,2370,809.2224999999994,مكتمل,بطاقة,2025-01-13,474
37655,33,573,1,12,6,539.04,0.0,3234.24,2334,900.2399999999998,مكتمل,مدى,2024-02-02,389
37656,332,47,2,2,12,549.97,0.0,6599.64,5172,1427.6400000000003,مكتمل,تمارا,2024-11-27,431
37657,450,583,3,44,1,356.75,0.05,338.91249999999997,300,38.912499999999966,مكتمل,مدى,2025-03-25,300
37658,3,340,5,38,7,474.18,0.0,3319.26,2310,1009.2600000000002,مكتمل,نقدي,2024-01-03,330
37659,248,166,1,94,9,624.96,0.0,5624.64,4203,1421.6400000000003,مكتمل,مدى,2024-09-04,467
37660,360,525,1,81,3,516.61,0.0,1549.83,1227,322.8299999999999,مكتمل,مدى,2024-12-25,409
37661,60,24,3,72,1,131.44,0.15,111.72399999999999,103,8.72399999999999,مكتمل,بطاقة,2024-02-29,103
37662,56,720,5,75,7,358.35,0.2,2006.7600000000002,1981,25.76000000000022,مكتمل,بطاقة,2024-02-25,283
37663,139,472,4,54,2,577.97,0.05,1098.143,990,108.14300000000003,مكتمل,نقدي,2024-05-18,495
37664,65,189,2,67,14,151.7,0.0,2123.7999999999997,1582,541.7999999999997,مكتمل,نقدي,2024-03-05,113
37665,543,154,1,66,2,569.14,0.2,910.624,900,10.624000000000024,مكتمل,أبل باي,2025-06-26,450
37666,406,782,3,44,9,608.04,0.2,4377.888,4041,336.8879999999999,مكتمل,أبل باي,2025-02-09,449
37667,71,337,2,84,9,523.81,0.2,3771.4319999999993,4041,-269.56800000000067,مكتمل,نقدي,2024-03-11,449
37668,298,333,1,93,4,506.59,0.0,2026.36,1592,434.3599999999999,مكتمل,نقدي,2024-10-24,398
37670,535,598,1,19,1,404.14,0.0,404.14,337,67.13999999999999,مكتمل,تمارا,2025-06-18,337
37671,466,601,2,89,6,252.35,0.0,1514.1,1206,308.0999999999999,مكتمل,أبل باي,2025-04-10,201
37672,158,627,3,72,7,610.84,0.05,4062.086,3234,828.0859999999998,مكتمل,نقدي,2024-06-06,462
37673,140,341,3,72,4,417.9,0.0,1671.6,1276,395.5999999999999,مكتمل,نقدي,2024-05-19,319
37674,188,171,2,97,6,631.74,0.1,3411.396,2928,483.3960000000002,مكتمل,مدى,2024-07-06,488
37675,284,18,1,41,5,315.13,0.0,1575.65,1330,245.6500000000001,مكتمل,مدى,2024-10-10,266
37676,146,311,3,44,4,512.96,0.1,1846.6560000000002,1704,142.65600000000018,مكتمل,بطاقة,2024-05-25,426
37677,447,415,4,116,12,463.07,0.15,4723.314,4272,451.3140000000003,مكتمل,مدى,2025-03-22,356
37678,179,798,2,111,7,661.96,0.0,4633.72,3325,1308.7200000000003,مكتمل,بطاقة,2024-06-27,475
37679,541,754,1,66,2,161.5,0.0,323.0,256,67.0,مكتمل,مدى,2025-06-24,128
37680,180,74,1,19,3,622.94,0.1,1681.938,1425,256.9380000000001,مكتمل,مدى,2024-06-28,475
37681,13,584,5,55,4,625.9,0.05,2378.4199999999996,1848,530.4199999999996,مكتمل,بطاقة,2024-01-13,462
37682,490,259,1,94,2,47.46,0.2,75.936,76,-0.06399999999999295,مكتمل,نقدي,2025-05-04,38
37683,288,435,2,2,5,95.79,0.2,383.1600000000001,350,33.16000000000008,مكتمل,أبل باي,2024-10-14,70
37684,212,508,4,36,4,170.48,0.0,681.92,516,165.91999999999996,مكتمل,تمارا,2024-07-30,129
37685,412,251,3,44,8,334.05,0.0,2672.4,2112,560.4000000000001,مكتمل,بطاقة,2025-02-15,264
37686,219,511,2,126,4,231.62,0.0,926.48,756,170.48000000000002,مكتمل,نقدي,2024-08-06,189
37687,453,98,4,98,2,418.58,0.0,837.16,630,207.15999999999997,مكتمل,مدى,2025-03-28,315
37688,545,60,2,26,5,392.78,0.1,1767.51,1690,77.50999999999999,مكتمل,أبل باي,2025-06-28,338
37689,249,525,4,90,10,516.61,0.2,4132.88,4090,42.88000000000011,مكتمل,بطاقة,2024-09-05,409
37690,64,461,2,64,7,357.74,0.05,2378.971,2009,369.971,مكتمل,أبل باي,2024-03-04,287
37691,326,619,3,44,12,41.01,0.1,442.908,396,46.908000000000015,مكتمل,بطاقة,2024-11-21,33
37692,257,117,3,44,7,368.82,0.1,2323.566,1792,531.5659999999998,مكتمل,بطاقة,2024-09-13,256
37693,368,607,2,9,3,348.77,0.0,1046.31,780,266.30999999999995,مكتمل,مدى,2025-01-02,260
37694,44,35,4,116,4,614.55,0.05,2335.2899999999995,1780,555.2899999999995,مكتمل,بطاقة,2024-02-13,445
37695,344,151,3,44,3,541.11,0.0,1623.33,1401,222.32999999999993,مكتمل,مدى,2024-12-09,467
37696,452,441,4,54,14,515.26,0.2,5770.912,5110,660.9120000000003,مكتمل,أبل باي,2025-03-27,365
37697,231,223,3,44,4,224.1,0.0,896.4,656,240.39999999999998,مكتمل,نقدي,2024-08-18,164
37698,147,28,5,91,9,424.94,0.0,3824.46,3150,674.46,مكتمل,بطاقة,2024-05-26,350
37699,113,161,1,41,10,449.6,0.0,4496.0,3630,866.0,مكتمل,بطاقة,2024-04-22,363
37700,85,634,2,2,4,626.25,0.2,2004.0,1972,32.0,مكتمل,مدى,2024-03-25,493
37701,411,653,2,2,1,483.7,0.0,483.7,399,84.69999999999999,مكتمل,أبل باي,2025-02-14,399
37702,177,548,1,4,4,413.02,0.15,1404.2679999999998,1328,76.2679999999998,مكتمل,نقدي,2024-06-25,332
37703,25,159,4,98,3,334.05,0.05,952.0425,714,238.04250000000002,مكتمل,تمارا,2024-01-25,238
37704,115,580,2,84,9,320.37,0.1,2594.997,2151,443.99699999999984,مكتمل,بطاقة,2024-04-24,239
37705,211,468,3,44,5,341.95,0.2,1367.8000000000002,1300,67.80000000000018,مكتمل,بطاقة,2024-07-29,260
37706,138,565,4,90,4,262.12,0.15,891.208,888,3.20799999999997,مكتمل,بطاقة,2024-05-17,222
37707,308,30,4,54,10,608.69,0.1,5478.210000000001,4240,1238.210000000001,مكتمل,بطاقة,2024-11-03,424
37708,531,169,4,95,7,533.91,0.2,2989.896,2849,140.89600000000019,مكتمل,بطاقة,2025-06-14,407
37709,206,186,1,123,4,79.44,0.0,317.76,220,97.75999999999999,مكتمل,بطاقة,2024-07-24,55
37710,321,120,5,91,6,332.05,0.15,1693.4550000000002,1716,-22.544999999999845,مكتمل,بطاقة,2024-11-16,286
37711,411,583,3,72,1,356.75,0.1,321.075,300,21.07499999999999,مكتمل,نقدي,2025-02-14,300
37712,260,770,5,75,8,578.1,0.15,3931.08,3320,611.0799999999999,مكتمل,بطاقة,2024-09-16,415
37713,488,374,4,90,2,303.73,0.05,577.087,494,83.08699999999999,مكتمل,نقدي,2025-05-02,247
37714,532,282,2,68,4,573.48,0.15,1949.832,1828,121.83200000000011,مكتمل,أبل باي,2025-06-15,457
37716,86,300,2,67,7,401.64,0.0,2811.48,2338,473.48,مكتمل,مدى,2024-03-26,334
37717,446,665,5,55,4,280.81,0.2,898.5920000000001,964,-65.4079999999999,مكتمل,بطاقة,2025-03-21,241
37718,20,82,4,54,7,456.79,0.0,3197.53,2345,852.5300000000002,مكتمل,نقدي,2024-01-20,335
37719,111,311,1,118,1,512.96,0.05,487.312,426,61.31200000000001,مكتمل,بطاقة,2024-04-20,426
37720,27,415,4,90,8,463.07,0.0,3704.56,2848,856.56,مكتمل,بطاقة,2024-01-27,356
37721,237,143,1,94,7,274.8,0.0,1923.6000000000001,1666,257.60000000000014,مكتمل,مدى,2024-08-24,238
37722,54,383,1,41,7,251.61,0.0,1761.27,1302,459.27,مكتمل,بطاقة,2024-02-23,186
37723,507,525,1,19,4,516.61,0.0,2066.44,1636,430.44000000000005,مكتمل,أبل باي,2025-05-21,409
37724,51,303,5,75,6,496.03,0.0,2976.18,2460,516.1799999999998,مكتمل,نقدي,2024-02-20,410
37725,251,311,1,5,6,512.96,0.0,3077.76,2556,521.7600000000002,مكتمل,بطاقة,2024-09-07,426
37726,237,715,1,66,6,400.96,0.0,2405.7599999999998,1716,689.7599999999998,مكتمل,بطاقة,2024-08-24,286
37727,423,673,2,2,5,243.25,0.2,973.0,940,33.0,مكتمل,بطاقة,2025-02-26,188
37728,392,694,4,36,9,160.61,0.0,1445.4900000000002,1071,374.49000000000024,مكتمل,بطاقة,2025-01-26,119
37729,26,340,4,90,9,474.18,0.0,4267.62,2970,1297.62,مكتمل,مدى,2024-01-26,330
37730,246,54,1,4,10,594.79,0.0,5947.9,4690,1257.8999999999996,مكتمل,مدى,2024-09-02,469
37731,77,434,3,72,2,558.18,0.0,1116.36,890,226.3599999999999,مكتمل,تمارا,2024-03-17,445
37732,39,509,3,44,8,176.13,0.0,1409.04,1136,273.03999999999996,مكتمل,بطاقة,2024-02-08,142
37733,472,146,2,97,6,581.68,0.0,3490.08,2664,826.0799999999999,مكتمل,بطاقة,2025-04-16,444
37734,172,633,3,72,2,37.32,0.2,59.712,62,-2.2879999999999967,مكتمل,نقدي,2024-06-20,31
37735,148,322,1,41,6,72.94,0.1,393.876,378,15.875999999999976,مكتمل,نقدي,2024-05-27,63
37736,221,194,2,126,3,344.28,0.2,826.2719999999999,843,-16.728000000000065,مكتمل,مدى,2024-08-08,281
37738,284,573,1,112,1,539.04,0.15,458.18399999999997,389,69.18399999999997,مكتمل,بطاقة,2024-10-10,389
37739,193,263,1,63,2,525.32,0.0,1050.64,734,316.6400000000001,مكتمل,مدى,2024-07-11,367
37740,175,512,5,38,6,386.77,0.0,2320.62,1920,400.6199999999999,مكتمل,بطاقة,2024-06-23,320
37741,324,226,3,72,9,294.35,0.2,2119.32,2079,40.320000000000164,مكتمل,مدى,2024-11-19,231
37742,158,39,3,72,2,554.21,0.05,1052.999,782,270.999,مكتمل,مدى,2024-06-06,391
37743,185,589,1,81,2,263.12,0.1,473.61600000000004,390,83.61600000000004,مكتمل,بطاقة,2024-07-03,195
37744,6,459,3,44,-3,146.74,0.0,-440.22,-306,-134.22000000000003,مسترجع,نقدي,2024-01-06,102
37745,246,165,3,44,2,394.51,0.15,670.6669999999999,644,26.666999999999916,مكتمل,أبل باي,2024-09-02,322
37746,375,460,3,44,-4,480.61,0.1,-1730.1960000000001,-1444,-286.19600000000014,ملغي,بطاقة,2025-01-09,361
37747,287,487,2,89,4,640.32,0.0,2561.28,1776,785.2800000000002,مكتمل,أبل باي,2024-10-13,444
37748,544,714,1,66,1,184.64,0.2,147.712,149,-1.288000000000011,مكتمل,أبل باي,2025-06-27,149
37749,236,63,1,123,2,500.49,0.2,800.7840000000001,794,6.7840000000001055,مكتمل,بطاقة,2024-08-23,397
37750,151,301,2,68,2,334.88,0.05,636.2719999999999,500,136.27199999999993,مكتمل,مدى,2024-05-30,250
37751,362,145,3,72,7,455.66,0.05,3030.139,2513,517.1390000000001,مكتمل,مدى,2024-12-27,359
37752,545,773,2,17,4,414.26,0.0,1657.04,1188,469.03999999999996,مكتمل,بطاقة,2025-06-28,297
37753,42,416,2,9,9,473.05,0.15,3618.8324999999995,2988,630.8324999999995,مكتمل,بطاقة,2024-02-11,332
37754,3,221,1,93,8,514.54,0.2,3293.056,3072,221.05600000000004,مكتمل,بطاقة,2024-01-03,384
37755,449,437,2,67,9,278.0,0.05,2376.9,1791,585.9000000000001,مكتمل,نقدي,2025-03-24,199
37756,420,380,3,44,10,521.29,0.05,4952.254999999999,3810,1142.2549999999992,مكتمل,أبل باي,2025-02-23,381
37757,219,396,5,55,5,50.0,0.1,225.0,2400,-2175.0,مكتمل,مدى,2024-08-06,480
37758,93,336,4,54,9,135.27,0.0,1217.43,882,335.43000000000006,مكتمل,مدى,2024-04-02,98
37759,316,750,2,17,4,575.21,0.15,1955.7140000000002,1760,195.71400000000017,مكتمل,بطاقة,2024-11-11,440
37760,205,160,2,111,4,72.05,0.1,259.38,236,23.379999999999995,مكتمل,تمارا,2024-07-23,59
37761,182,426,2,111,2,279.29,0.2,446.86400000000003,434,12.864000000000033,مكتمل,أبل باي,2024-06-30,217
37762,351,114,4,95,8,21.75,0.15,147.9,120,27.900000000000006,مكتمل,مدى,2024-12-16,15
37763,349,587,2,103,1,507.95,0.0,507.95,357,150.95,مكتمل,بطاقة,2024-12-14,357
37764,26,175,2,84,6,331.19,0.0,1987.1399999999999,1674,313.1399999999999,مكتمل,مدى,2024-01-26,279
37765,497,360,1,4,9,12.64,0.05,108.072,81,27.072000000000003,مكتمل,نقدي,2025-05-11,9
37766,503,345,1,63,8,154.57,0.0,1236.56,896,340.55999999999995,مكتمل,أبل باي,2025-05-17,112
37767,114,305,1,5,13,31.65,0.0,411.45,299,112.44999999999999,مكتمل,أبل باي,2024-04-23,23
37768,75,713,1,105,9,290.86,0.2,2094.1920000000005,1926,168.19200000000046,مكتمل,بطاقة,2024-03-15,214
37769,360,283,5,38,2,330.69,0.1,595.242,524,71.24199999999996,مكتمل,نقدي,2024-12-25,262
37770,9,463,1,19,6,334.06,0.15,1703.7060000000001,1554,149.70600000000013,مكتمل,بطاقة,2024-01-09,259
37771,210,426,4,95,2,279.29,0.0,558.58,434,124.58000000000004,مكتمل,تمارا,2024-07-28,217
37772,343,410,1,93,-6,62.24,0.2,-298.752,-294,-4.7520000000000095,مسترجع,مدى,2024-12-08,49
37773,48,382,3,72,7,237.11,0.15,1410.8045,1155,255.80449999999996,مكتمل,مدى,2024-02-17,165
37775,143,595,2,26,4,67.31,0.0,269.24,228,41.24000000000001,مكتمل,أبل باي,2024-05-22,57
37776,265,547,1,105,3,283.02,0.0,849.06,717,132.05999999999995,مكتمل,أبل باي,2024-09-21,239
37777,544,78,4,98,1,548.9,0.2,439.12,440,-0.8799999999999955,مكتمل,بطاقة,2025-06-27,440
37778,484,61,3,44,5,20.05,0.15,85.21249999999999,75,10.212499999999991,مكتمل,بطاقة,2025-04-28,15
37779,132,272,4,36,1,455.53,0.1,409.977,373,36.976999999999975,مكتمل,نقدي,2024-05-11,373
37780,429,401,1,12,4,33.33,0.15,113.32199999999999,92,21.32199999999999,مكتمل,مدى,2025-03-04,23
37781,529,34,2,89,4,154.06,0.05,585.428,516,69.428,مكتمل,نقدي,2025-06-12,129
37782,174,649,1,112,2,237.02,0.0,474.04,332,142.04000000000002,مكتمل,بطاقة,2024-06-22,166
37783,165,148,3,72,3,48.82,0.0,146.46,120,26.460000000000008,مكتمل,أبل باي,2024-06-13,40
37784,488,760,5,38,9,690.14,0.0,6211.26,4500,1711.2600000000002,مكتمل,تمارا,2025-05-02,500
37785,440,349,2,97,9,293.11,0.05,2506.0905000000002,2178,328.09050000000025,مكتمل,نقدي,2025-03-15,242
37786,366,41,2,2,3,318.69,0.0,956.0699999999999,744,212.06999999999994,مكتمل,بطاقة,2024-12-31,248
37787,72,309,2,68,7,326.39,0.1,2056.257,1813,243.25700000000006,مكتمل,بطاقة,2024-03-12,259
37788,349,55,5,91,5,266.72,0.15,1133.5600000000002,1120,13.560000000000173,مكتمل,تمارا,2024-12-14,224
37789,499,28,1,12,1,424.94,0.15,361.199,350,11.199000000000012,مكتمل,مدى,2025-05-13,350
37790,419,145,3,72,5,455.66,0.2,1822.6400000000003,1795,27.640000000000327,مكتمل,نقدي,2025-02-22,359
37791,291,100,1,112,5,278.12,0.1,1251.54,1120,131.53999999999996,مكتمل,مدى,2024-10-17,224
37792,296,682,4,116,7,25.86,0.0,181.01999999999998,133,48.01999999999998,مكتمل,مدى,2024-10-22,19
37793,412,123,1,4,7,131.86,0.0,923.0200000000001,707,216.0200000000001,مكتمل,بطاقة,2025-02-15,101
37794,85,441,3,44,7,515.26,0.0,3606.8199999999997,2555,1051.8199999999997,مكتمل,بطاقة,2024-03-25,365
37795,353,305,3,72,9,31.65,0.0,284.84999999999997,207,77.84999999999997,مكتمل,بطاقة,2024-12-18,23
37796,295,519,1,66,7,206.45,0.0,1445.1499999999999,1036,409.14999999999986,مكتمل,مدى,2024-10-21,148
37797,471,455,2,67,6,517.86,0.0,3107.16,2574,533.1599999999999,مكتمل,بطاقة,2025-04-15,429
37798,346,770,2,26,8,578.1,0.0,4624.8,3320,1304.8000000000002,مكتمل,بطاقة,2024-12-11,415
37799,292,748,3,44,1,566.72,0.1,510.04800000000006,449,61.04800000000006,مكتمل,بطاقة,2024-10-18,449
37800,29,136,4,98,3,226.2,0.0,678.5999999999999,543,135.5999999999999,مكتمل,مدى,2024-01-29,181
37801,276,713,3,44,7,290.86,0.0,2036.02,1498,538.02,مكتمل,بطاقة,2024-10-02,214
37802,470,616,1,94,13,271.82,0.1,3180.294,2665,515.2939999999999,مكتمل,تمارا,2025-04-14,205
37803,74,38,3,72,1,326.77,0.1,294.093,242,52.09300000000002,مكتمل,نقدي,2024-03-14,242
37804,384,529,4,98,1,223.18,0.05,212.021,186,26.020999999999987,مكتمل,نقدي,2025-01-18,186
37805,184,14,2,9,2,184.54,0.0,369.08,294,75.07999999999998,مكتمل,مدى,2024-07-02,147
37806,536,404,1,123,6,217.42,0.0,1304.52,1056,248.51999999999998,مكتمل,نقدي,2025-06-19,176
37807,438,522,2,68,11,143.53,0.0,1578.83,1232,346.8299999999999,مكتمل,بطاقة,2025-03-13,112
37808,186,30,4,95,4,608.69,0.1,2191.284,1696,495.2840000000001,مكتمل,نقدي,2024-07-04,424
37809,24,706,3,44,5,574.96,0.2,2299.84,2040,259.84000000000015,مكتمل,نقدي,2024-01-24,408
37810,545,799,2,97,1,87.36,0.0,87.36,72,15.36,مكتمل,بطاقة,2025-06-28,72
37812,45,520,4,95,6,354.51,0.0,2127.06,1758,369.05999999999995,مكتمل,مدى,2024-02-14,293
37813,533,502,2,2,3,210.12,0.05,598.842,501,97.84199999999998,مكتمل,تمارا,2025-06-16,167
37814,270,642,2,17,1,430.64,0.0,430.64,341,89.63999999999999,مكتمل,بطاقة,2024-09-26,341
37815,283,580,3,44,1,320.37,0.2,256.296,239,17.295999999999992,مكتمل,تمارا,2024-10-09,239
37816,459,743,3,44,11,587.16,0.2,5167.008,4653,514.0079999999998,مكتمل,نقدي,2025-04-03,423
37817,66,430,1,112,5,57.83,0.0,289.15,200,89.14999999999998,مكتمل,بطاقة,2024-03-06,40
37818,294,611,5,22,7,45.01,0.05,299.31649999999996,273,26.316499999999962,مكتمل,بطاقة,2024-10-20,39
37819,472,529,1,5,11,223.18,0.1,2209.482,2046,163.48199999999997,مكتمل,بطاقة,2025-04-16,186
37820,426,486,2,111,14,61.1,0.15,727.0899999999999,658,69.08999999999992,مكتمل,بطاقة,2025-03-01,47
37821,147,345,2,9,1,154.57,0.1,139.113,112,27.113,مكتمل,بطاقة,2024-05-26,112
37822,193,407,1,19,2,412.33,0.0,824.66,672,152.65999999999997,مكتمل,مدى,2024-07-11,336
37823,506,784,2,64,10,419.68,0.2,3357.4400000000005,2960,397.4400000000005,مكتمل,بطاقة,2025-05-20,296
37824,58,111,4,95,9,329.3,0.1,2667.3300000000004,2313,354.3300000000004,مكتمل,بطاقة,2024-02-27,257
37825,380,106,3,44,4,566.05,0.05,2150.99,1632,518.9899999999998,مكتمل,أبل باي,2025-01-14,408
37826,458,141,3,44,7,27.32,0.2,152.99200000000002,161,-8.007999999999981,مكتمل,بطاقة,2025-04-02,23
37827,165,466,2,9,2,411.96,0.0,823.92,576,247.91999999999996,مكتمل,أبل باي,2024-06-13,288
37829,224,2,2,26,1,544.65,0.0,544.65,432,112.64999999999998,مكتمل,بطاقة,2024-08-11,432
37830,500,611,4,98,3,45.01,0.0,135.03,117,18.03,مكتمل,بطاقة,2025-05-14,39
37831,389,706,3,44,5,574.96,0.0,2874.8,2040,834.8000000000002,مكتمل,مدى,2025-01-23,408
37832,22,604,3,44,6,483.16,0.15,2464.116,2052,412.116,مكتمل,بطاقة,2024-01-22,342
37833,404,715,4,95,1,400.96,0.15,340.816,286,54.815999999999974,مكتمل,بطاقة,2025-02-07,286
37834,468,340,1,94,7,474.18,0.0,3319.26,2310,1009.2600000000002,مكتمل,مدى,2025-04-12,330
37835,201,139,3,44,2,336.31,0.2,538.096,494,44.096000000000004,مكتمل,تمارا,2024-07-19,247
37836,233,362,4,36,4,40.95,0.0,163.8,124,39.80000000000001,مكتمل,أبل باي,2024-08-20,31
37837,34,196,1,105,3,15.63,0.15,39.8565,39,0.8564999999999969,مكتمل,مدى,2024-02-03,13
37838,300,705,3,72,4,248.56,0.05,944.528,792,152.52800000000002,مكتمل,أبل باي,2024-10-26,198
37839,273,382,3,72,2,237.11,0.15,403.087,330,73.08699999999999,مكتمل,تمارا,2024-09-29,165
37840,489,417,3,72,9,168.15,0.15,1286.3475,1053,233.34750000000008,مكتمل,مدى,2025-05-03,117
37841,230,367,1,19,2,29.09,0.1,52.362,50,2.362000000000002,مكتمل,بطاقة,2024-08-17,25
37842,276,175,5,75,6,331.19,0.05,1887.783,1674,213.7829999999999,مكتمل,تمارا,2024-10-02,279
37843,116,43,1,112,7,185.88,0.05,1236.1019999999999,1015,221.10199999999986,مكتمل,بطاقة,2024-04-25,145
37844,260,425,2,97,6,341.45,0.1,1843.83,1596,247.82999999999993,مكتمل,مدى,2024-09-16,266
37845,444,767,3,44,4,256.03,0.2,819.2959999999999,708,111.29599999999994,مكتمل,نقدي,2025-03-19,177
37846,158,514,5,38,2,556.99,0.2,891.1840000000001,892,-0.8159999999999172,مكتمل,مدى,2024-06-06,446
37847,287,540,5,22,1,487.9,0.0,487.9,351,136.89999999999998,مكتمل,بطاقة,2024-10-13,351
37848,363,11,2,9,1,142.76,0.1,128.484,118,10.484000000000009,مكتمل,مدى,2024-12-28,118
37849,17,330,1,41,5,297.58,0.0,1487.8999999999999,1285,202.89999999999986,مكتمل,أبل باي,2024-01-17,257
37850,516,552,4,98,8,190.8,0.0,1526.4,1288,238.4000000000001,مكتمل,بطاقة,2025-05-30,161
37851,387,469,1,118,3,551.05,0.0,1653.1499999999999,1275,378.14999999999986,مكتمل,بطاقة,2025-01-21,425
